RowNumber,CustomerId,Surname,credit score,Age,Balance,EstimatedSalary,,Point Earned
7903,15804002,Kovalev,499,38,0,183042.2,,642
7904,15728773,Hsieh,567,34,0,161571.79,,391
7905,15598044,Debellis,449,32,155619.36,166692.03,,667
7906,15694829,Chibueze,701,35,159693.9,71173.64,,752
7907,15600575,Padovano,613,37,171653.17,5353.12,,512
7908,15727311,Yen,683,39,47685.47,86019.48,,649
7909,15570769,Kibble,581,35,0,86383.82,,453
7910,15606274,Lori,620,61,0,31641.52,,586
7911,15746139,Enemuo,561,28,123692,70548.96,,615
7912,15704987,Lu,558,26,148853.29,24411.02,,407
7913,15628972,Nebeolisa,642,35,133161.95,122254.86,,460
7914,15697686,Stewart,805,24,143221.35,186035.72,,545
7915,15733883,Ward,687,35,0,73133.82,,900
7916,15617482,Milanesi,695,56,0,187734.49,,231
7917,15704583,Chikwado,562,33,0,111590.35,,933
7918,15621083,Douglas,613,38,126265.88,15859.95,,571
7919,15649487,Sal,589,37,0,61324.87,,359
7920,15736760,Douglas,593,31,112713.34,176868.89,,710
7921,15714658,Yates,714,34,141173.03,98896.06,,536
7922,15599081,Watt,588,35,0,108739.15,,221
7923,15705113,P'an,679,39,0,12266.06,,702
7924,15631159,H?,730,38,118866.36,163317.5,,308
7925,15792818,Perry,833,47,0,182247.77,,418
7926,15633531,Lavrov,586,33,0,168261.4,,554
7927,15744529,Chiekwugo,567,54,92316.31,158590.66,,916
7928,15669656,Macdonald,637,30,122185.53,102566.46,,782
7929,15581198,Jenkins,711,38,123345.85,141827.83,,572
7930,15729054,Korovina,828,30,73070.18,161671.15,,534
7931,15573452,Manning,500,38,0,192013.23,,870
7932,15776733,Wilson,807,47,95120.59,127875.1,,468
7933,15724858,Begum,850,40,102800.65,60811.56,,833
7934,15713144,Ingrassia,782,70,97072.42,131177.22,,714
7935,15690188,Maclean,629,31,132876.55,130862.11,,342
7936,15689425,Olejuru,582,33,0,72970.93,,475
7937,15671766,Enyinnaya,468,22,0,28123.99,,241
7938,15782806,Watson,670,36,0,140754.19,,534
7939,15764419,Langdon,805,39,0,166650.32,,417
7940,15591915,Frolov,720,26,51962.91,45507.24,,476
7941,15772798,Chikezie,781,29,98759.89,112202.64,,494
7942,15792008,Zetticci,592,33,156570.86,37140.2,,376
7943,15715541,Yang,542,42,0,178256.58,,600
7944,15639277,Lin,532,42,159024.71,100982.93,,564
7945,15798850,Goddard,520,39,73493.17,109626.13,,721
7946,15776348,Rogers,759,45,0,99251.24,,292
7947,15727696,Zubareva,473,35,69617.36,143345.69,,959
7948,15793813,Onochie,639,35,136526.26,59653.03,,616
7949,15694395,Ts'ui,705,25,113736.27,196864.61,,645
7950,15764195,Newsom,530,52,106723.28,109960.4,,284
7951,15744919,Genovese,516,33,138847.9,127256.7,,465
7952,15671655,Thorpe,850,40,0,1099.95,,980
7953,15654901,Horton,746,33,107868.14,146192.4,,459
7954,15649136,Williamson,622,33,96926.12,48553.77,,776
7955,15775562,Shoobridge,743,30,77599.23,144407.1,,682
7956,15807481,Peng,732,38,178787.54,195760.53,,305
7957,15642885,Gray,850,81,0,44827.47,,237
7958,15789109,Watson,850,34,129668.43,88743.99,,468
7959,15814004,Fyodorova,686,34,146178.13,88837.11,,946
7960,15673619,Bazhenov,556,40,0,62112.7,,349
7961,15595135,Solomon,673,37,0,163563.07,,333
7962,15583681,Layh,809,38,154763.21,174800.31,,733
7963,15605000,John,634,56,116251.24,42429.88,,964
7964,15718071,Tuan,630,37,0,82647.65,,970
7965,15679760,Slattery,564,30,100954.88,134175.15,,747
7966,15654574,Onyekachi,625,51,124620.01,92243.94,,513
7967,15577178,Genovese,677,34,0,6175.53,,839
7968,15595324,Daniels,583,40,112701.04,29213.63,,301
7969,15756932,Caldwell,592,45,84692.5,67214.02,,551
7970,15726358,Chiemenam,637,49,108204.52,169037.84,,675
7971,15595228,Wanliss,850,30,86449.39,188809.23,,755
7972,15782530,Bruce,633,42,0,79408.17,,660
7973,15592877,Wright,751,36,73194.99,89222.66,,301
7974,15651983,Fang,592,31,124593.23,86079.67,,326
7975,15746737,Eames,716,50,119655.77,12944.17,,496
7976,15774179,Sutherland,641,42,121765.37,166516.84,,433
7977,15667265,Cavenagh,849,35,110837.73,126419.8,,599
7978,15655123,Dumetolisa,647,47,99835.17,89103.05,,554
7979,15595917,Mackay,608,30,91057.37,132973.17,,379
7980,15668385,Dellucci,555,26,0,93122.41,,591
7981,15709476,Kenyon,497,27,149400.27,167522.19,,423
7982,15711218,Parry,599,38,89111.63,157239.6,,600
7983,15798659,Kennedy,545,33,132527.9,107429.71,,898
7984,15663939,Arnott,774,36,114997.42,75304.09,,244
7985,15694946,Hanson,464,46,161798.53,182944.47,,343
7986,15631912,T'ao,696,27,96129.32,5983.7,,459
7987,15768816,Shen,667,45,0,163655.01,,814
7988,15682268,Steere,812,32,133050.97,89385.92,,240
7989,15684801,Abbott,516,51,120124.35,168773.54,,286
7990,15636428,Sutherland,645,39,0,96864.36,,287
7991,15809823,Thurgood,664,32,133705.74,134455.84,,977
7992,15699284,Johnson,427,39,0,28368.37,,489
7993,15786993,Lung,685,40,0,103898.59,,858
7994,15709441,Cocci,585,33,152805.05,63239.65,,385
7995,15710257,Matveyeva,519,21,151701.45,170138.68,,623
7996,15582492,Moore,708,67,0,3837.08,,652
7997,15575694,Yobachukwu,717,22,112465.06,92977.75,,250
7998,15756820,Fleming,465,24,156007.09,191368.37,,865
7999,15766289,Dickinson,829,28,132405.52,104889.2,,536
8000,15593014,Evseyev,826,26,142662.68,60285.3,,334
8001,15584545,Aksenov,747,36,102603.3,180693.61,,751
8002,15675949,Fleming,707,32,0,126475.79,,947
8003,15672091,Ulyanov,590,37,0,133535.99,,930
8004,15801658,Summers,603,57,105000.85,87412.24,,281
8005,15706185,Clements,615,45,0,164886.64,,537
8006,15789863,Kazakova,634,36,69518.95,116238.39,,541
8007,15720943,Pirozzi,716,41,126145.54,138051.19,,992
8008,15697997,Jamieson,647,41,138937.35,101617.64,,918
8009,15665416,Ferri,591,44,113581.98,1985.41,,645
8010,15660200,Mai,574,34,112572.39,165626.6,,788
8011,15619653,Hannaford,467,51,114514.71,177784.68,,681
8012,15773447,Fomin,701,35,0,65765.22,,939
8013,15739160,Mahon,747,34,0,50759.8,,740
8014,15689237,Shaw,650,32,84906.45,163216.48,,902
8015,15679297,Volkova,731,39,126816.18,74850.93,,403
8016,15591433,Miles,638,26,105249.76,23491.09,,711
8017,15642725,Madison,569,41,0,134272.57,,991
8018,15701962,Scott,459,50,109387.9,155721.15,,894
8019,15811613,Voss,632,23,122478.51,147230.77,,390
8020,15741049,Colebatch,683,73,137732.23,133210.44,,959
8021,15724423,Wilson,850,46,157866.77,18986.12,,482
8022,15574305,T'ang,512,41,0,100507.81,,920
8023,15678168,Gibson,616,31,136789.14,59346.4,,861
8024,15697020,Hs?eh,664,36,0,95372.64,,507
8025,15610801,Pan,694,30,144684.03,31805.49,,412
8026,15745232,Chikelu,655,24,107065.31,51959.82,,873
8027,15722758,Allan,607,33,91301.72,130824.57,,480
8028,15792102,Yefremova,684,39,207034.96,157694.76,,800
8029,15675185,Chuang,763,37,0,933.38,,560
8030,15801247,Fan,671,50,0,2560.11,,678
8031,15725660,Dellucci,592,38,0,12905.89,,983
8032,15638963,Garran,666,36,0,176692.87,,990
8033,15800061,Moretti,667,34,0,102908.63,,927
8034,15578006,Yao,850,36,0,41291.05,,234
8035,15668504,Lucchesi,622,42,0,119127.06,,884
8036,15687491,Nkemdilim,577,30,92472.1,126434.61,,569
8037,15610403,Anderson,555,21,0,103901.35,,599
8038,15741094,Sagese,547,62,127738.75,85153,,666
8039,15807909,Rubensohn,613,50,101242.98,12493.61,,574
8040,15666141,Baldwin,672,43,92599.55,167336.78,,274
8041,15617134,Iqbal,624,36,0,186180.42,,230
8042,15783029,Monaldo,698,50,0,88566.9,,341
8043,15622833,Mahon,606,37,82373.94,172526.9,,632
8044,15746422,Muir,720,31,141356.47,137985.69,,637
8045,15750839,Burns,835,23,0,19793.73,,955
8046,15749130,Dyer,771,47,72664,107874.39,,862
8047,15779862,Lyons,811,47,123365.34,171995.34,,601
8048,15767871,H?,734,33,121898.58,61829.89,,659
8049,15679651,Gardiner,548,33,0,31728.35,,855
8050,15576219,Cameron,652,31,103696.97,155221.05,,897
8051,15699247,Chapman,707,33,0,130866.95,,993
8052,15619087,Taylor,605,56,74129.18,62199.78,,969
8053,15605327,Namatjira,623,34,0,24255.21,,333
8054,15610140,He,686,29,185379.02,64679.07,,713
8055,15791174,Leibius,525,47,118087.68,88120.78,,310
8056,15602373,White,657,41,109402.13,66463.62,,988
8057,15762605,Wall,730,33,130367.87,15142.1,,910
8058,15598840,Moretti,816,34,108410.87,102908.91,,555
8059,15744279,Patterson,484,50,90408.16,48170.57,,959
8060,15670619,Coppin,728,34,90425.15,11597.69,,439
8061,15599533,Tsao,730,39,140094.59,172450.04,,408
8062,15757837,Kao,477,31,0,184061.17,,295
8063,15697574,Stewart,663,46,95439.4,21038.58,,825
8064,15578738,Tuan,549,34,204017.4,109538.35,,872
8065,15762228,Barnes,714,29,0,129192.55,,323
8066,15614827,Sun,430,49,137115.16,146516.86,,404
8067,15789815,Fallaci,504,43,134740.19,181430.91,,640
8068,15579781,Buccho,530,29,0,121451.21,,696
8069,15587013,Tien,619,29,98955.87,131712.51,,337
8070,15570932,Pirozzi,617,44,49157.09,53294.17,,635
8071,15794661,Liu,791,31,130240.33,96546.55,,608
8072,15581654,Long,609,48,108019.27,184524.65,,559
8073,15644296,Scott,780,51,126725.25,195259.31,,744
8074,15614420,Gerasimova,777,34,96693.66,172618.52,,971
8075,15609653,Ifeatu,817,27,129810.6,59259.44,,675
8076,15594577,De Luca,850,58,156652.13,25899.21,,451
8077,15584114,Ogbonnaya,732,36,0,3749,,748
8078,15673367,Humffray,693,40,130661.96,101918.96,,910
8079,15685576,Degtyaryov,576,50,0,57802.62,,905
8080,15774727,Monaldo,643,37,0,142454.77,,604
8081,15694288,Cawthorne,757,47,130747.1,143829.54,,303
8082,15603319,Graham,569,30,106629.49,44114.88,,644
8083,15759066,Carpenter,772,36,112029.83,186948.35,,776
8084,15814816,Kambinachi,576,29,130575.26,173629.78,,233
8085,15724402,Tyler,608,28,96679.71,49133.45,,988
8086,15571059,Martin,794,33,0,178122.71,,755
8087,15674206,Walker,593,50,171740.69,20893.61,,602
8088,15715160,Khan,597,38,0,41303.29,,476
8089,15730448,Iroawuchi,541,39,100116.67,199808.1,,635
8090,15662067,Summers,692,24,120596.93,180490.53,,466
8091,15779581,Bottrill,697,48,0,87400.53,,553
8092,15662901,Hu,768,29,95984.69,73686.75,,631
8093,15689751,Jones,802,38,142557.11,172497.73,,670
8094,15667742,Vincent,584,47,0,89286.29,,343
8095,15738448,Sanford,614,66,0,180082.7,,778
8096,15680243,Brown,850,36,143644.16,22102.25,,728
8097,15745083,Lei,671,38,132129.72,76068.95,,593
8098,15708228,Toscani,626,52,0,32159.46,,959
8099,15628523,Chien,770,68,183555.24,159557.28,,561
8100,15708196,Uchenna,633,38,91902.56,107673.35,,913
8101,15735549,Lori,663,40,156218.19,33607.72,,375
8102,15809347,Fanucci,581,43,93259.57,141035.65,,276
8103,15660866,Chimaobim,561,45,168085.38,115719.08,,998
8104,15766609,Jowers,479,51,107714.74,86128.21,,451
8105,15654230,Miller,769,31,117852.26,147668.64,,533
8106,15794566,Kirsova,659,60,0,177480.45,,365
8107,15800890,T'ien,590,51,84474.62,190937.09,,690
8108,15697424,Ku,560,50,0,84531.79,,308
8109,15724536,Chin,437,35,126803.34,161133.4,,628
8110,15735878,Law,661,34,0,185555.63,,996
8111,15707596,Chung,677,36,68806.84,33075.24,,772
8112,15657163,Cockrum,560,31,115141.18,39806.75,,558
8113,15622478,Greaves,578,35,0,26389.92,,579
8114,15779529,Grant,421,34,90723.36,12162.76,,417
8115,15636023,O'Donnell,492,49,151249.45,167237.94,,543
8116,15582066,Maclean,545,32,0,52067.37,,277
8117,15666675,Hsieh,640,43,94752.49,184006.36,,523
8118,15732987,Hs?,624,34,0,582.59,,468
8119,15789432,Mazzanti,577,28,0,143274.41,,987
8120,15663161,Chiu,704,31,132084.66,54474.48,,246
8121,15694879,Reeves,523,45,0,121428.2,,386
8122,15593715,Castiglione,793,35,0,79704.12,,347
8123,15575002,Ferguson,564,53,45472.28,41055.71,,286
8124,15622171,Nnamdi,711,33,0,41590.4,,824
8125,15795224,Wu,791,33,130229.71,54019.93,,414
8126,15685346,Chu,629,38,123948.85,76053.07,,564
8127,15691808,King,729,39,127415.85,184977.2,,902
8128,15721007,Charlton,651,35,110067.71,127678.95,,689
8129,15794253,Marsh,695,39,65521.2,1243.97,,494
8130,15694453,Walker,847,31,0,76326.67,,791
8131,15813113,Chang,704,47,0,145338.61,,308
8132,15614187,Pottinger,613,33,155736.42,57751.21,,633
8133,15619407,Buckley,692,29,0,138880.24,,983
8134,15646227,Folliero,720,34,118307.57,136120.29,,410
8135,15660541,Olisanugo,577,41,0,167621.18,,545
8136,15753874,Kent,710,24,103099.17,173276.62,,621
8137,15617877,Jessop,716,38,0,99661.46,,266
8138,15772073,Hodge,410,33,125789.69,66333.56,,816
8139,15701537,Ignatiev,584,36,109646.83,70240.79,,990
8140,15736228,Chambers,792,30,127187.86,113553.42,,921
8141,15780572,Mansom,605,36,0,690.84,,373
8142,15769596,Yen,486,24,0,98802.76,,937
8143,15586996,Azikiwe,615,41,130385.82,130661.95,,448
8144,15722061,Allen,676,23,107787.47,116378.82,,597
8145,15638003,Komarova,571,34,99325.04,186052.15,,922
8146,15775590,Mackay,850,37,0,100101.06,,814
8147,15730688,Yu,717,48,123764.95,169952.82,,652
8148,15753102,Curtis,642,39,128264.03,61792.76,,280
8149,15810075,Fang,780,47,86006.21,37973.13,,348
8150,15723373,Page,492,38,57068.43,188974.81,,914
8151,15795298,Olisaemeka,760,29,103607.24,86334.64,,588
8152,15584320,Brennan,500,40,99004.24,152845.99,,481
8153,15724161,Sutton,654,36,0,146652.11,,576
8154,15750056,Hyde,606,25,147386.72,45482.04,,405
8155,15609637,Nkemakolam,367,42,93608.28,168816.73,,592
8156,15794493,Chimaijem,799,38,0,59297.34,,780
8157,15569641,Sung,434,71,119496.87,125848.88,,690
8158,15815236,Chiganu,719,32,0,76264.27,,677
8159,15811177,Beneventi,641,37,0,3939.87,,512
8160,15680587,Esposito,461,25,0,15306.29,,539
8161,15672821,Owen,790,25,152885.77,58214.79,,938
8162,15767681,Smalley,588,31,99607.37,35877.03,,842
8163,15600379,Hsiung,621,27,137003.68,21254.06,,609
8164,15801336,Ch'ang,768,48,122831.58,24533.89,,813
8165,15721592,Barton,681,38,99811.44,23531.5,,568
8166,15581282,Lucchese,606,37,154712.58,89099.18,,577
8167,15746203,Hsia,542,37,0,807.06,,842
8168,15583137,Pope,713,24,147687.24,121592.5,,306
8169,15680752,Horrocks,597,33,0,4700.66,,955
8170,15688172,Tai,635,27,127009.83,161909.95,,686
8171,15791373,Chikezie,599,61,124737.96,90389.61,,914
8172,15589449,Frye,496,44,179356.28,2919.21,,326
8173,15692819,Toscani,759,31,0,99086.74,,451
8174,15727467,Mellor,757,31,127320.36,163170.32,,892
8175,15734312,Kang,564,31,125175.58,72757.33,,572
8176,15764604,Sutherland,561,22,186788.96,73286.8,,964
8177,15613014,Hs?,702,40,148556.74,146056.29,,489
8178,15759684,Ting,678,40,128644.46,167673.37,,751
8179,15609669,Chuang,707,46,127476.73,146011.55,,278
8180,15685536,Chu,610,27,159561.93,103381.47,,513
8181,15750447,Ozoemena,744,42,112419.92,83022.92,,367
8182,15663249,Howells,598,28,129991.76,46041.08,,573
8183,15638646,Lucchese,562,36,0,182843.24,,615
8184,15734161,Nnonso,621,59,0,171364.18,,740
8185,15631070,Gerasimova,659,50,0,183399.12,,818
8186,15761950,Woronoff,722,40,89175.06,152883.95,,984
8187,15649668,Wilhelm,606,39,0,50560.45,,612
8188,15713912,Nebechukwu,603,39,162390.52,54702.66,,293
8189,15586757,Anenechukwu,506,59,190353.08,78365.75,,797
8190,15596522,Meredith,715,21,0,68666.63,,827
8191,15625395,Chinomso,690,47,0,151375.73,,289
8192,15760570,Stephenson,644,40,139180.97,19959.67,,898
8193,15566689,Chimaoke,589,36,114435.47,26955.72,,688
8194,15725794,Winters,592,66,149950.19,76267.59,,404
8195,15673539,Napolitani,632,42,126115.6,100998.5,,572
8196,15705298,L?,577,59,111396.97,191070.01,,583
8197,15675791,Williams,588,30,115007.08,176858.5,,572
8198,15747043,Giles,617,54,102141.9,45325.26,,746
8199,15736397,Wang,668,36,133686.52,190958.48,,668
8200,15678201,Robertson,810,32,120879.73,78896.59,,578
8201,15720745,Murray,767,47,0,121964.46,,273
8202,15637593,Greco,718,49,82321.88,11144.4,,843
8203,15598070,Marchesi,589,27,0,144181.48,,908
8204,15787550,Chao,778,33,116474.28,32757.55,,445
8205,15603942,Hawthorn,724,34,132352.69,80320.3,,798
8206,15733973,Bibi,477,39,182491.57,185830.72,,333
8207,15596761,Hawdon,580,34,0,160095.31,,721
8208,15652400,Moss,566,63,120787.18,52198.84,,803
8209,15717893,Briggs,711,29,130181.47,31811.44,,719
8210,15622585,McIntyre,706,32,88348.43,104181.78,,641
8211,15733964,Russo,703,31,0,67667.19,,975
8212,15753861,Ballard,679,39,146186.28,193974.47,,412
8213,15747097,Hs?,603,32,0,198055.94,,642
8214,15594762,Pisani,598,34,104488.17,43249.67,,547
8215,15667417,Tao,836,32,109196.67,55218.02,,246
8216,15684861,Thomson,687,61,80538.56,131305.37,,274
8217,15742204,Hsu,704,41,109026.8,43117.1,,345
8218,15623502,Morrison,605,75,61319.63,186655.11,,470
8219,15774872,Joslin,516,40,0,33266.29,,693
8220,15611191,Scott,572,39,0,555.28,,967
8221,15674331,Bidwill,557,42,177822.03,150944.31,,513
8222,15619465,Cameron,443,59,110939.3,72846.58,,304
8223,15575247,Cartwright,604,25,165413.43,35279.74,,616
8224,15695679,Yao,483,27,77805.66,2101.89,,279
8225,15713463,Tate,702,50,0,94949.84,,726
8226,15785170,Neal,670,57,175575.95,99061.75,,843
8227,15796351,Yao,804,38,124197.22,74692.06,,271
8228,15639576,Burns,850,30,0,116692.8,,451
8229,15693264,Onyinyechukwuka,554,39,160132.75,32824.15,,981
8230,15589715,Fulks,588,37,70258.88,139607.61,,258
8231,15769902,Christie,758,32,162657.64,115525.13,,708
8232,15587177,Lloyd,787,43,132217.45,20955.03,,314
8233,15814553,Ball,582,25,148042.97,52341.15,,310
8234,15601550,Genovesi,633,33,92855.02,159813.18,,804
8235,15664907,Alexander,766,47,129289.98,169935.46,,286
8236,15612465,Siciliano,564,37,100252.18,146033.52,,500
8237,15810800,Ositadimma,602,37,107592.89,153122.73,,493
8238,15665760,Kazantsev,649,39,113096.41,60335.24,,946
8239,15588080,Giles,679,40,0,163757.29,,610
8240,15776844,Hao,639,34,149940.04,156648.81,,938
8241,15717560,Martin,790,50,121438.58,176471.78,,352
8242,15629739,Hartley,565,32,0,5388.3,,887
8243,15729908,Allan,478,50,0,93332.64,,339
8244,15716781,Dolgorukova,825,29,148874.01,71192.82,,346
8245,15646936,Nnamdi,528,32,68138.37,170309.19,,871
8246,15768151,Romano,577,35,110080.3,109794.31,,407
8247,15579212,Chuang,663,24,0,166310.82,,943
8248,15721835,Owen,505,25,114268.85,126728.27,,943
8249,15800515,Singh,633,29,117412.35,30338.94,,341
8250,15591279,Nwagugheuzo,586,38,0,37935.83,,252
8251,15587419,Shipton,850,35,0,25329.48,,998
8252,15750335,Paterson,629,37,35549.81,49676.33,,649
8253,15699619,Rivas,744,56,0,169498.61,,730
8254,15606472,Lung,750,36,136492.92,26500.29,,635
8255,15778368,Allan,637,28,123675.69,166458.41,,711
8256,15671387,Fetherstonhaugh,575,40,139532.34,181294.39,,319
8257,15573926,Lung,671,58,178713.98,21768.21,,953
8258,15709183,Davidson,571,40,0,72849.29,,557
8259,15577514,Mai,590,41,89086.31,24499.97,,513
8260,15778830,Dellucci,619,38,96143.47,98994.92,,759
8261,15768072,Mitchell,640,30,32197.64,141446.01,,460
8262,15768293,Sun,670,38,0,77864.41,,794
8263,15654456,Napolitano,737,33,0,115115.32,,270
8264,15807525,Bailey,555,32,0,168605.96,,606
8265,15574372,Hoolan,742,33,0,38550.4,,324
8266,15671249,Kent,618,40,140306.38,160618.61,,878
8267,15779744,Chou,560,35,0,3701.63,,901
8268,15624755,Pepper,654,38,0,88659.44,,605
8269,15611430,Abramowitz,787,42,74483.97,44273.91,,569
8270,15774744,Lord,611,53,0,156495.39,,843
8271,15629885,Wilson,559,34,0,182988.94,,472
8272,15708791,Abazu,481,37,152303.66,175082.2,,517
8273,15793890,Harriman,753,32,159904.79,148811.14,,767
8274,15646091,Frankland,675,32,0,85901.09,,890
8275,15596984,Pinto,748,31,99557.94,199255.32,,425
8276,15800215,Kwemtochukwu,610,46,116886.59,107973.44,,452
8277,15577806,Chiu,580,32,142188.2,128028.6,,332
8278,15749381,Yu,624,40,149961.99,104610.86,,576
8279,15683758,Onyekachukwu,709,36,0,69676.55,,829
8280,15670615,Castiglione,605,34,0,35982.42,,723
8281,15715622,To Rot,706,53,0,117939.17,,840
8282,15707634,Anenechukwu,567,40,28649.64,95140.62,,488
8283,15806901,Henderson,747,21,81025.6,167682.57,,463
8284,15775335,Ellis,664,57,0,56562.57,,910
8285,15724150,Nkemdirim,711,39,152462.79,90305.97,,851
8286,15627220,Kang,609,25,0,109895.16,,652
8287,15672330,Lear,632,28,155519.59,1843.24,,557
8288,15668521,Jamieson,725,36,118851.05,102747.02,,787
8289,15807837,Mazzanti,850,34,92899.27,97465.89,,783
8290,15592570,Marino,682,40,0,105352.55,,334
8291,15748589,Winter,797,37,75263.7,85801.77,,300
8292,15635893,T'ien,668,38,147904.31,69370.05,,502
8293,15757632,Hughes-Jones,783,41,106640.5,176945.96,,498
8294,15691863,Cody,766,28,90696.78,21597.2,,599
8295,15706071,Hunt,704,36,175509.8,152039.67,,397
8296,15654296,Estrada,722,40,0,111893.09,,846
8297,15755018,Dickinson,692,34,0,195074.62,,427
8298,15594041,Fanucci,584,35,114321.28,15959.01,,855
8299,15670587,Yang,644,51,95560.04,72628.84,,672
8300,15724527,Forbes,598,50,88379.81,64157.24,,746
8301,15801904,Heard,733,48,85915.52,23860.5,,857
8302,15658195,Efremova,615,58,72309.3,85687.09,,648
8303,15630113,Morphett,850,39,0,179451.42,,732
8304,15784320,Lenhardt,521,43,0,93180.09,,400
8305,15676513,Burns,675,69,0,157097.09,,526
8306,15574072,Ch'ien,746,58,0,80344.96,,488
8307,15633854,Sun,770,33,0,26080.54,,577
8308,15618566,Jamieson,618,30,133844.22,31406.93,,422
8309,15733014,Nolan,556,36,154872.08,32044.64,,554
8310,15753343,Barry,749,27,0,132734.87,,739
8311,15746076,Saunders,702,43,116121.67,61602.42,,488
8312,15608226,McMorran,555,42,107104.5,41304.44,,824
8313,15605684,Phelan,587,47,71026.77,57962.41,,678
8314,15638988,Fu,639,38,0,42862.82,,600
8315,15628767,Hotchin,643,33,0,152992.04,,720
8316,15737977,Aksyonov,600,41,0,91193.65,,467
8317,15758116,Rossi,651,53,0,130132.41,,284
8318,15575119,Hughes,666,27,0,88751.45,,818
8319,15625126,Duncan,520,39,145644.05,104118.93,,467
8320,15567114,McGarry,650,50,129667.77,42028.16,,485
8321,15672242,Aksenov,564,33,109341.87,75632.78,,422
8322,15681327,Akhtar,586,64,0,53710.23,,794
8323,15802585,Pisani,617,35,0,13066.3,,882
8324,15740630,Pisano,712,30,0,152417.97,,472
8325,15815420,McDaniels,654,55,87485.67,3299.01,,668
8326,15711468,Tennant,605,27,0,198091.81,,580
8327,15799626,Donaghy,491,36,53369.13,103934.12,,540
8328,15659325,Todd,707,35,0,70403.65,,860
8329,15651352,Tobenna,638,34,146679.77,102179.86,,790
8330,15684925,Vicars,683,43,112499.42,30375.18,,469
8331,15657439,Chao,815,38,48387,184796.84,,243
8332,15574122,Tien,645,38,68079.8,166264.89,,746
8333,15720508,Hsing,645,49,160133.88,88391.97,,720
8334,15599078,Yang,683,30,66190.33,115186.97,,823
8335,15702300,Walker,705,37,0,13935.53,,931
8336,15660735,T'ang,647,35,123761.68,83910.4,,713
8337,15671390,Chukwukere,786,33,122325.58,34712.34,,629
8338,15647385,Ch'iu,534,41,0,13871.34,,222
8339,15739223,Pai,602,42,138912.17,139494.75,,759
8340,15631305,Franklin,695,42,0,140724.64,,875
8341,15809263,Y?,553,25,128524.19,20682.46,,941
8342,15640866,Peng,516,31,0,124202.26,,413
8343,15775663,Otitodilichukwu,655,34,0,159638.77,,508
8344,15631800,Pagnotto,849,49,132934.89,171056.65,,285
8345,15654292,Vessels,520,43,150805.17,25333.03,,857
8346,15648320,Heller,568,46,0,29372.62,,446
8347,15726747,Donaldson,695,32,0,38533.79,,475
8348,15694510,Ifeanyichukwu,807,28,165969.26,156122.13,,255
8349,15572291,Kao,642,36,124495.98,57904.22,,508
8350,15603465,Dunn,703,39,141559.5,31257.1,,589
8351,15685628,Calabresi,556,38,114756.14,193214.05,,820
8352,15792729,Holland,585,30,0,137757.69,,874
8353,15767414,Calabresi,587,49,155393.98,13308.2,,318
8354,15568044,Butusov,524,32,0,132861.9,,373
8355,15751333,Atkinson,556,31,128663.81,125083.29,,876
8356,15623062,Vasilyeva,504,44,113522.64,12405.2,,947
8357,15713621,Mollison,731,26,0,37697.29,,271
8358,15670668,Webb,651,34,0,105599.65,,632
8359,15750638,Obiajulu,675,40,79035.95,142783.98,,481
8360,15747878,Aiken,657,22,0,168412.07,,974
8361,15726796,Brabyn,686,33,141918.09,184036.47,,976
8362,15754952,Su,690,35,107944.33,48478.47,,469
8363,15652192,Traeger,567,36,0,3896.08,,914
8364,15681924,Ekwueme,557,57,120043.13,132370.75,,954
8365,15763544,Thompson,446,45,125191.69,128260.86,,584
8366,15764431,Chinwenma,850,31,96399.31,106534.15,,318
8367,15684010,Tuan,637,41,0,102515.42,,325
8368,15648881,Tsai,499,60,76961.6,83643.87,,514
8369,15733303,Liu,622,34,98675.74,138906.85,,995
8370,15643294,Robinson,684,37,126817.13,29995.83,,511
8371,15749905,Carr,612,32,121394.42,164081.42,,588
8372,15625175,Palerma,813,29,106059.4,187976.88,,331
8373,15643967,Chineze,850,44,112755.34,158171.36,,842
8374,15578251,Fang,795,29,0,155711.64,,902
8375,15772573,Simpson,628,55,0,85890.75,,791
8376,15733234,Moretti,565,38,145400.69,83844.79,,289
8377,15721582,Hale,601,39,72647.64,41777.9,,809
8378,15628219,Benson,802,40,0,81908.09,,841
8379,15571302,Estep,614,37,96340.81,139377.24,,662
8380,15637178,Mishina,434,55,0,73562.05,,821
8381,15601184,Abramovich,522,32,124450.36,165786.1,,721
8382,15629511,Lavrentiev,550,36,113877.23,174921.91,,980
8383,15570629,Alexeyeva,599,25,0,120790.02,,488
8384,15665766,T'ang,493,36,148667.81,56092.51,,921
8385,15693732,Kilgour,755,34,0,158816.03,,671
8386,15765982,Chin,605,62,111065.93,125660.99,,868
8387,15582016,Fiorentini,708,41,0,128400.62,,315
8388,15798024,Lori,699,44,158697.61,107181.22,,963
8389,15588622,Marchesi,763,53,0,77203.72,,569
8390,15724863,Sheppard,743,25,0,129740.11,,748
8391,15618213,Nnanna,660,48,90044.32,187604.97,,351
8392,15780411,Norris,619,38,84651.79,184754.26,,591
8393,15725429,Vincent,739,32,102128.27,63981.37,,979
8394,15600626,Bradley,769,60,148846.39,192831.67,,310
8395,15668460,Bellucci,692,69,154953.94,70849.47,,648
8396,15576263,Clements,560,30,108883.29,27914.95,,469
8397,15720354,Knowles,607,48,112070.86,173568.3,,948
